"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.967906750E0,2.045563611E-1,9.658196926E-2,1.261244416E-1,2.589956688E-1
2.977933750E0,1.733579573E-1,8.749890447E-2,1.383398598E-1,2.384259979E-1
2.987959750E0,1.159374225E-1,6.383814633E-2,1.840843821E-1,2.267241817E-1
2.997986750E0,3.118290871E-2,2.826134741E-2,2.083426891E-1,2.125505908E-1
3.008013750E0,-5.096871704E-2,-4.968963861E-3,2.391060966E-1,2.445285794E-1
3.018040750E0,-1.249541214E-1,-3.955641389E-3,2.358695897E-1,2.669525105E-1
3.028067750E0,-1.599213481E-1,5.748807013E-2,2.214159304E-1,2.791141881E-1
3.038093750E0,-1.771707805E-1,1.300876844E-1,2.124585076E-1,3.056974134E-1
3.048120750E0,-1.991672748E-1,1.656492805E-1,1.987532554E-1,3.265120887E-1
3.058147750E0,-1.963904321E-1,1.735120314E-1,1.869342053E-1,3.219006431E-1
3.068174750E0,-1.989722702E-1,1.464487785E-1,1.789019948E-1,3.050297244E-1
